"Date","Time","Open","High","Low","Close","Vol","OI","CompositeRSI","HurstExponent"
12/30/2011,16:00,1711.50,1715.25,1705.50,1707.25,692364,2609084,50.44,37.10
01/03/2012,16:00,1729.50,1734.75,1725.00,1726.75,1565370,2658349,70.31,42.67
01/04/2012,16:00,1726.75,1729.50,1717.50,1727.75,1419339,2560482,70.92,43.44
01/05/2012,16:00,1728.00,1732.75,1714.50,1727.75,1819520,2580006,70.92,43.60
01/06/2012,16:00,1728.00,1737.00,1721.50,1729.00,1691991,2571183,72.88,45.10
01/09/2012,16:00,1729.50,1732.50,1722.00,1730.25,1438170,2579341,74.85,47.47
01/10/2012,16:00,1729.75,1746.75,1729.25,1740.75,1531383,2578611,78.80,52.20
01/11/2012,16:00,1740.75,1744.25,1734.00,1743.00,1800297,2597783,79.12,54.27
01/12/2012,16:00,1743.00,1752.25,1735.50,1746.50,1755528,2593643,79.57,57.44
01/13/2012,16:00,1746.75,1749.75,1727.50,1743.75,2115831,2613916,58.55,57.60
01/17/2012,16:00,1740.00,1757.25,1736.00,1744.00,1837834,2608231,60.04,59.31
01/18/2012,16:00,1743.75,1759.00,1741.25,1757.00,2008751,2645203,78.20,59.76
01/19/2012,16:00,1757.50,1766.25,1754.00,1765.25,1837168,2656811,80.07,62.09
01/20/2012,16:00,1764.75,1766.50,1759.50,1765.50,1420429,2659069,80.12,57.24
01/23/2012,16:00,1762.25,1773.00,1759.75,1765.75,1609178,2654751,80.20,57.55
01/24/2012,16:00,1766.00,1766.50,1756.25,1766.25,1478167,2649002,80.44,54.03
01/25/2012,16:00,1766.00,1779.50,1757.75,1775.00,1973502,2687268,81.88,55.72
01/26/2012,16:00,1775.50,1784.50,1764.00,1770.00,2012742,2700924,56.29,56.38
01/27/2012,16:00,1769.50,1774.00,1761.75,1767.25,1730821,2630855,47.03,57.06
01/30/2012,16:00,1768.75,1769.25,1750.75,1763.75,1710571,2641729,38.84,53.83
01/31/2012,16:00,1763.75,1772.25,1757.00,1763.00,1894426,2672094,37.30,49.21
02/01/2012,16:00,1763.00,1781.75,1758.50,1774.50,1904608,2680101,74.39,49.66
02/02/2012,16:00,1775.00,1780.75,1771.75,1777.50,1357576,2649993,76.79,49.98
02/03/2012,16:00,1777.50,1796.75,1774.75,1793.75,1710648,2669758,81.95,52.00
02/06/2012,16:00,1791.25,1795.25,1785.00,1793.75,1196876,2662818,81.95,52.33
02/07/2012,16:00,1793.75,1800.50,1786.50,1799.50,1498861,2660225,83.03,51.17
02/08/2012,16:00,1799.00,1803.00,1793.00,1801.75,1540962,2663724,83.38,53.09
02/09/2012,16:00,1801.75,1807.50,1795.50,1803.00,1755116,2681372,83.59,54.84
02/10/2012,16:00,1802.75,1803.00,1788.50,1795.25,1713982,2694896,44.81,55.08
02/13/2012,16:00,1802.00,1807.00,1797.50,1803.75,1235174,2652514,69.04,52.49
02/14/2012,16:00,1804.00,1806.75,1792.50,1802.50,1739688,2684468,63.27,50.74
02/15/2012,16:00,1802.25,1812.75,1792.75,1797.00,2282387,2688692,44.79,48.27
02/16/2012,16:00,1796.50,1812.00,1789.00,1809.50,1962084,2693762,72.96,47.07
02/17/2012,16:00,1809.50,1816.00,1807.75,1814.50,1250939,2705934,77.20,48.63
02/21/2012,16:00,1821.50,1824.25,1810.50,1814.75,1584418,2723429,77.45,52.55
02/22/2012,16:00,1814.50,1818.75,1807.75,1810.75,1439240,2709926,53.43,52.47
02/23/2012,16:00,1810.75,1818.50,1805.00,1817.75,1602052,2715233,73.32,53.39
02/24/2012,16:00,1817.75,1823.25,1816.25,1818.00,1165825,2723016,73.80,54.94
02/27/2012,16:00,1818.00,1825.50,1807.75,1822.00,1662699,2733319,80.00,54.86
02/28/2012,16:00,1822.00,1828.50,1819.25,1826.25,1540432,2736498,82.69,54.46
02/29/2012,16:00,1826.00,1832.00,1811.50,1819.25,2280683,2767710,50.00,54.76
03/01/2012,16:00,1819.25,1830.00,1813.50,1829.25,1966089,2782610,72.45,48.93
03/02/2012,16:00,1829.25,1831.75,1819.75,1823.50,1458860,2785199,54.80,46.86
03/05/2012,16:00,1822.00,1824.25,1812.75,1819.25,1535936,2757168,45.39,41.55
03/06/2012,16:00,1818.75,1820.50,1793.25,1796.75,2450910,2737111,30.39,38.43
03/07/2012,16:00,1796.25,1809.00,1796.00,1807.50,1893777,2624143,52.32,37.05
03/08/2012,16:00,1807.50,1823.00,1805.25,1821.00,917534,846470,67.85,36.16
03/09/2012,16:00,1820.75,1829.25,1818.00,1827.25,1904083,1284377,72.69,36.24
03/12/2012,16:00,1827.25,1827.50,1820.75,1827.25,1879168,1797488,72.69,36.75
03/13/2012,16:00,1827.25,1851.75,1826.50,1851.25,2743994,2371441,82.24,47.83
03/14/2012,16:00,1851.00,1854.75,1844.75,1849.25,2095321,2563097,75.95,49.86
03/15/2012,16:00,1848.75,1858.00,1845.25,1856.50,1953864,2672834,80.06,52.30
03/16/2012,16:00,1856.25,1861.00,1854.50,1859.00,1384158,2681911,81.24,53.66
03/19/2012,16:00,1857.75,1868.50,1854.00,1864.50,1525304,2680501,83.26,56.41
03/20/2012,16:00,1864.50,1865.50,1852.25,1860.50,1583682,2692793,61.58,56.47
03/21/2012,16:00,1860.50,1866.25,1854.75,1858.00,1533579,2696753,51.40,56.41
03/22/2012,16:00,1858.25,1861.25,1843.00,1849.50,1682418,2700517,37.05,55.84
03/23/2012,16:00,1849.50,1855.75,1841.00,1854.50,1559341,2697307,57.83,54.94
03/26/2012,16:00,1854.25,1876.00,1853.00,1875.50,1456063,2702345,79.22,57.51
03/27/2012,16:00,1875.50,1880.25,1866.50,1867.00,1251826,2722273,60.08,58.68
03/28/2012,16:00,1866.75,1872.75,1852.50,1860.75,1759121,2726812,48.97,58.71
03/29/2012,16:00,1860.00,1864.50,1846.75,1858.75,1827754,2730099,45.32,58.57
03/30/2012,16:00,1858.50,1866.75,1856.25,1863.75,1619524,2709590,63.32,58.73
04/02/2012,16:00,1867.75,1878.25,1859.50,1873.00,1718652,2738339,76.14,57.94
04/03/2012,16:00,1872.50,1874.75,1860.00,1869.25,1673086,2736147,60.55,58.25
04/04/2012,16:00,1869.50,1869.50,1849.00,1853.75,1834777,2706184,36.71,53.53
04/05/2012,16:00,1853.75,1858.25,1844.50,1850.75,1539342,2727847,34.56,47.76
04/06/2012,16:00,1851.00,1855.25,1832.50,1835.50,198499,2740195,28.16,44.98
04/09/2012,16:00,1835.50,1843.25,1832.25,1835.50,1083274,2746096,28.16,41.13
04/10/2012,16:00,1834.75,1841.25,1813.00,1817.50,2522310,2756491,24.26,48.30
04/11/2012,16:00,1818.25,1831.00,1818.00,1824.50,1739768,2735723,43.75,47.93
04/12/2012,16:00,1824.75,1846.75,1823.75,1846.50,1852924,2762959,68.30,46.88
04/13/2012,16:00,1846.25,1849.00,1824.25,1825.50,1936470,2760858,42.28,45.08
04/16/2012,16:00,1826.50,1835.75,1821.00,1824.50,1959799,2769578,41.26,45.06
04/17/2012,16:00,1824.75,1849.25,1819.75,1844.00,1848818,2781649,65.92,43.54
04/18/2012,16:00,1844.25,1847.25,1838.25,1838.75,1848236,2787008,54.96,43.77
04/19/2012,16:00,1839.25,1850.50,1826.00,1833.00,2631716,2792920,43.74,43.20
04/20/2012,16:00,1834.25,1843.75,1831.75,1835.75,1808442,2779316,52.36,43.45
04/23/2012,16:00,1832.75,1835.25,1814.50,1823.25,1848613,2808295,32.25,43.61
04/24/2012,16:00,1823.50,1831.75,1821.50,1830.50,1440903,2791554,52.08,42.92
04/25/2012,16:00,1831.25,1848.25,1830.00,1847.75,1827484,2816352,69.88,43.11
04/26/2012,16:00,1847.75,1858.75,1841.50,1857.25,1666603,2852617,74.06,43.15
04/27/2012,16:00,1857.25,1863.50,1847.00,1859.00,1616584,2844782,74.82,42.60
04/30/2012,16:00,1860.75,1863.00,1850.25,1854.00,1322300,2820525,53.82,41.31
05/01/2012,16:00,1854.00,1872.25,1851.75,1861.00,1305665,2825580,67.78,39.40
05/02/2012,16:00,1861.00,1865.25,1849.75,1858.00,1682321,2818494,54.76,39.86
05/03/2012,16:00,1858.00,1863.25,1845.00,1846.50,1761579,2800522,34.20,39.45
05/04/2012,16:00,1847.00,1849.50,1822.00,1823.00,2076198,2833205,25.58,39.01
05/07/2012,16:00,1814.50,1830.75,1803.00,1826.25,1610579,2826296,34.19,42.73
05/08/2012,16:00,1825.75,1828.50,1804.25,1819.00,2307638,2832476,28.96,43.08
05/09/2012,16:00,1819.50,1821.25,1799.75,1811.50,2523438,2856301,25.39,43.92
05/10/2012,16:00,1811.75,1824.25,1806.25,1818.00,1839321,2842146,47.40,44.35
05/11/2012,16:00,1818.00,1823.75,1804.50,1810.50,1840516,2859612,34.23,44.83
05/14/2012,16:00,1806.50,1811.50,1793.75,1794.50,1912994,2870892,24.41,47.22
05/15/2012,16:00,1795.00,1807.50,1786.00,1788.75,2402932,2929667,22.61,51.07
05/16/2012,16:00,1789.25,1800.25,1781.25,1783.00,2282620,2941326,21.05,51.98
05/17/2012,16:00,1783.50,1791.25,1761.00,1761.75,2906203,2927847,18.02,58.19
05/18/2012,16:00,1762.50,1771.00,1750.25,1751.25,2816411,2957278,17.02,60.53
05/21/2012,16:00,1752.25,1776.50,1747.75,1776.25,2051007,2928492,53.84,60.58
05/22/2012,16:00,1775.75,1787.00,1768.00,1775.25,2449269,2942926,52.05,59.87
05/23/2012,16:00,1776.00,1779.50,1754.50,1776.25,2555222,2971911,53.86,59.33
05/24/2012,16:00,1776.25,1784.00,1766.50,1783.00,2171218,2962701,63.94,59.31
05/25/2012,16:00,1783.00,1790.25,1772.50,1775.50,1521622,2951359,39.65,59.21
05/29/2012,16:00,1782.50,1794.75,1778.00,1794.00,2236090,2959600,64.68,58.70
05/30/2012,16:00,1794.00,1794.75,1768.50,1769.00,2313731,2979748,34.59,56.33
05/31/2012,16:00,1769.50,1779.50,1757.75,1769.75,2746687,2961742,36.07,55.28
06/01/2012,16:00,1766.75,1768.00,1734.00,1734.50,3278646,3008101,21.18,53.98
06/04/2012,16:00,1735.50,1742.00,1722.50,1733.50,2338973,2960597,20.96,52.40
06/05/2012,16:00,1733.75,1747.25,1728.00,1745.50,2035780,2921466,46.16,52.34
06/06/2012,16:00,1745.75,1776.25,1743.50,1776.00,2836135,2773548,66.32,50.33
06/07/2012,16:00,1775.75,1790.00,1772.25,1777.00,989978,787312,66.71,50.61
06/08/2012,16:00,1776.50,1790.00,1765.75,1789.00,1943155,1254021,71.19,49.99
06/11/2012,16:00,1804.00,1809.00,1766.75,1767.25,3116823,1801710,38.53,44.03
06/12/2012,16:00,1768.00,1787.50,1764.00,1787.00,2900941,2233378,58.78,42.68
06/13/2012,16:00,1786.75,1788.25,1770.50,1775.75,2566739,2419155,44.59,42.94
06/14/2012,16:00,1776.00,1794.75,1772.25,1793.25,2808502,2555080,61.78,42.69
06/15/2012,16:00,1792.25,1805.50,1791.50,1804.50,1817397,2557420,68.16,43.84
06/18/2012,16:00,1812.25,1814.50,1794.25,1808.00,2074890,2571236,70.03,45.93
06/19/2012,16:00,1807.75,1824.00,1803.50,1817.50,1772340,2577825,74.08,49.81
06/20/2012,16:00,1817.00,1822.50,1805.75,1817.75,2364882,2619510,74.18,49.98
06/21/2012,16:00,1817.75,1820.25,1784.50,1785.25,2713717,2649917,29.82,49.20
06/22/2012,16:00,1785.50,1798.75,1785.25,1793.75,1859289,2652686,44.46,49.48
06/25/2012,16:00,1792.50,1793.50,1769.50,1773.50,1843892,2713459,30.89,49.02
06/26/2012,16:00,1773.75,1785.00,1770.25,1782.50,1810328,2727651,46.37,49.34
06/27/2012,16:00,1782.50,1795.50,1779.00,1792.50,1615882,2747945,59.26,50.05
06/28/2012,16:00,1792.75,1794.75,1773.75,1789.50,2291307,2740099,51.84,50.10
06/29/2012,16:00,1789.00,1826.50,1783.00,1823.50,2488982,2718455,73.42,50.35
07/02/2012,16:00,1825.75,1829.25,1816.50,1824.50,1688137,2714985,73.68,49.95
07/03/2012,16:00,1825.25,1836.50,1822.25,1835.00,1047073,2713523,76.38,47.48
07/05/2012,16:00,1833.50,1842.00,1824.00,1828.50,1885277,2743266,57.51,42.73
07/06/2012,16:00,1828.50,1831.00,1809.25,1818.75,1955639,2752042,40.65,42.42
07/09/2012,16:00,1816.25,1817.25,1808.00,1816.25,1473739,2750846,37.41,43.47
07/10/2012,16:00,1816.00,1823.50,1797.50,1802.50,2020477,2779384,28.36,44.77
07/11/2012,16:00,1802.00,1809.50,1794.75,1803.25,1912327,2786227,31.75,43.05
07/12/2012,16:00,1803.50,1806.50,1786.75,1796.25,1904895,2796788,27.31,42.89
07/13/2012,16:00,1796.25,1820.25,1795.75,1818.75,1758931,2805218,66.51,42.72
07/16/2012,16:00,1818.25,1819.50,1810.00,1814.50,1547166,2793770,56.94,43.09
07/17/2012,16:00,1814.25,1827.50,1806.25,1825.50,1970476,2788070,68.38,43.01
07/18/2012,16:00,1825.50,1837.50,1819.50,1834.25,1797575,2791638,73.22,43.22
07/19/2012,16:00,1834.25,1843.00,1833.00,1839.00,1743124,2804013,75.22,44.25
07/20/2012,16:00,1838.50,1839.00,1824.00,1825.25,1800661,2809562,42.80,46.07
07/23/2012,16:00,1822.50,1823.75,1799.00,1810.75,2078031,2825947,32.02,44.94
07/24/2012,16:00,1810.75,1813.50,1790.75,1796.50,2115725,2838586,27.09,44.73
07/25/2012,16:00,1798.00,1807.00,1788.25,1802.00,1840501,2832270,41.32,42.73
07/26/2012,16:00,1801.75,1825.75,1794.75,1821.75,2275727,2803798,65.68,41.50
07/27/2012,16:00,1821.75,1852.00,1819.75,1849.50,2495356,2786322,75.02,40.45
07/30/2012,16:00,1846.25,1854.50,1842.75,1847.50,1486890,2739745,70.82,42.53
07/31/2012,16:00,1847.00,1853.50,1838.00,1841.50,1774241,2732125,55.74,42.29
08/01/2012,16:00,1839.00,1848.50,1834.75,1837.50,1800024,2745910,46.60,42.33
08/02/2012,16:00,1837.00,1850.00,1816.25,1829.00,2835526,2818329,34.77,40.98
08/03/2012,16:00,1829.25,1857.50,1827.00,1856.00,1945915,2799500,69.81,41.70
08/06/2012,16:00,1857.25,1862.75,1854.25,1857.00,1171977,2789278,70.39,44.27
08/07/2012,16:00,1857.00,1870.25,1854.50,1864.00,1459898,2802895,74.66,48.27
08/08/2012,16:00,1863.50,1867.25,1857.50,1865.25,1227991,2808926,75.42,48.70
08/09/2012,16:00,1865.50,1870.75,1860.75,1867.50,1179356,2820919,76.97,49.15
08/10/2012,16:00,1867.25,1869.75,1859.00,1869.50,1246593,2839596,78.17,50.38
08/13/2012,16:00,1867.50,1871.00,1861.25,1869.50,1202738,2852295,78.17,50.46
08/14/2012,16:00,1869.00,1876.50,1864.25,1868.50,1435083,2884729,57.63,53.44
08/15/2012,16:00,1868.25,1872.75,1864.00,1870.50,1103484,2897590,71.77,54.32
08/16/2012,16:00,1870.50,1882.50,1868.75,1880.00,1495429,2902712,79.73,56.16
08/17/2012,16:00,1880.75,1883.75,1877.75,1882.25,1139564,2935039,80.28,57.47
08/20/2012,16:00,1882.00,1885.00,1876.50,1881.75,1110701,2955045,74.61,59.68
08/21/2012,16:00,1881.75,1891.75,1875.00,1879.50,1731248,2953918,52.21,62.56
08/22/2012,16:00,1879.75,1881.25,1871.25,1879.25,1675386,2972094,49.99,61.32
08/23/2012,16:00,1879.25,1885.00,1865.00,1867.00,1592212,2962988,30.40,54.17
08/24/2012,16:00,1866.75,1879.00,1862.25,1876.75,1572472,2995536,60.01,55.95
08/27/2012,16:00,1877.00,1883.00,1874.00,1875.25,932096,2991505,55.11,56.28
08/28/2012,16:00,1875.25,1879.00,1870.25,1874.75,1210117,3006498,52.64,57.09
08/29/2012,16:00,1874.25,1879.50,1871.75,1874.25,959745,3029887,48.91,57.84
08/30/2012,16:00,1874.00,1874.75,1862.25,1864.00,1217187,3031988,30.20,55.48
08/31/2012,16:00,1864.00,1879.25,1862.50,1872.00,2046718,3031853,58.46,39.17
09/03/2012,16:00,1873.25,1876.50,1863.75,1875.50,161515,3036351,65.64,38.34
09/04/2012,16:00,1875.75,1876.50,1861.50,1873.00,1680397,3014306,53.37,35.64
09/05/2012,16:00,1873.25,1875.25,1864.25,1870.50,1429039,2997724,43.20,33.97
09/06/2012,16:00,1870.50,1899.25,1870.25,1898.00,2040626,3026244,77.85,38.28
09/07/2012,16:00,1898.00,1905.75,1897.50,1905.25,1472193,2996654,79.76,41.95
09/10/2012,16:00,1903.75,1905.00,1892.75,1893.50,1096739,2983055,53.47,41.41
09/11/2012,16:00,1892.50,1904.50,1888.50,1897.50,1430082,2840731,60.79,40.92
09/12/2012,16:00,1897.50,1907.25,1895.50,1906.50,1725227,2672629,72.39,41.65
09/13/2012,16:00,1905.50,1931.25,1902.00,1924.50,1355960,1159318,80.37,53.81
09/14/2012,16:00,1924.00,1942.00,1923.50,1933.00,2463875,1669150,82.25,57.13
09/17/2012,16:00,1932.75,1933.00,1924.50,1928.00,1573731,1972189,66.14,57.13
09/18/2012,16:00,1928.00,1930.25,1923.00,1927.00,1821180,2428499,62.26,58.24
09/19/2012,16:00,1927.25,1933.25,1925.25,1927.25,1658342,2658786,63.38,58.48
09/20/2012,16:00,1927.50,1929.00,1917.50,1927.75,1744200,2789868,66.86,59.51
09/21/2012,16:00,1928.25,1936.25,1924.50,1926.00,1605312,2771210,47.87,60.13
09/24/2012,16:00,1924.25,1928.50,1918.75,1925.50,1261245,2803075,44.13,60.04
09/25/2012,16:00,1925.75,1931.00,1909.00,1911.25,1813743,2824334,30.55,58.42
09/26/2012,16:00,1910.75,1913.75,1898.00,1901.00,1793271,2893511,28.29,57.48
09/27/2012,16:00,1901.50,1918.50,1901.50,1915.00,1754826,2919321,60.34,56.90
09/28/2012,16:00,1915.00,1917.50,1903.00,1908.25,2101935,2920153,47.85,57.16
10/01/2012,16:00,1906.75,1925.50,1901.75,1911.00,1903230,2907028,55.32,55.92
10/02/2012,16:00,1910.50,1920.00,1906.25,1915.00,1610265,2903044,65.32,54.90
10/03/2012,16:00,1914.25,1922.75,1909.50,1918.75,1553817,2861212,71.85,51.97
10/04/2012,16:00,1918.00,1931.75,1918.00,1929.75,1566715,2861644,78.92,43.90
10/05/2012,16:00,1929.75,1940.00,1925.25,1929.50,1681666,2864399,77.37,43.15
10/08/2012,16:00,1931.25,1931.25,1921.50,1923.75,961596,2862707,48.89,43.46
10/09/2012,16:00,1923.75,1928.50,1909.25,1910.00,1956139,2877110,32.49,38.41
10/10/2012,16:00,1911.00,1911.75,1899.00,1900.25,1672672,2881331,28.40,36.46
10/11/2012,16:00,1899.75,1913.25,1895.25,1902.50,1585045,2894922,37.82,39.78
10/12/2012,16:00,1902.00,1908.50,1894.00,1895.50,1624836,2897739,30.46,39.71
10/15/2012,16:00,1897.50,1910.50,1890.50,1909.50,1525436,2900680,63.11,40.81
10/16/2012,16:00,1910.00,1925.50,1908.50,1923.25,1622289,2899774,72.95,39.72
10/17/2012,16:00,1923.25,1931.75,1920.25,1931.00,1534392,2940616,76.22,39.33
10/18/2012,16:00,1931.00,1933.75,1921.75,1925.50,1805949,3013923,58.71,39.27
10/19/2012,16:00,1925.25,1927.50,1897.50,1898.00,2400959,2938325,31.42,37.34
10/22/2012,16:00,1898.50,1905.25,1890.75,1904.00,1777803,2932032,43.25,36.85
10/23/2012,16:00,1904.75,1907.25,1876.00,1880.75,2303989,2960009,28.76,44.50
10/24/2012,16:00,1880.50,1889.00,1875.75,1879.25,1756752,2964441,28.13,44.88
10/25/2012,16:00,1880.25,1890.75,1873.50,1882.25,1808585,2975347,39.23,46.05
10/26/2012,16:00,1883.75,1886.50,1868.50,1881.50,2089898,2992766,37.41,48.12
10/29/2012,16:00,1880.25,1881.50,1871.00,1881.50,181669,2978558,37.41,49.46
10/30/2012,16:00,1873.25,1886.25,1867.00,1881.50,178848,2985990,37.41,49.59
10/31/2012,16:00,1886.50,1892.25,1874.50,1880.75,1775915,2980425,30.66,49.14
11/01/2012,16:00,1876.00,1899.00,1872.50,1897.25,1705976,2949574,73.44,47.89
11/02/2012,16:00,1897.25,1905.50,1879.00,1879.50,2089006,2978796,38.76,43.79
11/05/2012,16:00,1876.75,1889.50,1876.50,1886.00,1388947,2985203,51.00,43.49
11/06/2012,16:00,1885.00,1903.25,1883.75,1899.25,1481236,2957854,65.97,43.47
11/07/2012,16:00,1899.00,1905.75,1858.00,1863.00,3199570,3049237,31.24,44.62
11/08/2012,16:00,1864.25,1871.50,1846.50,1849.25,2615376,3071063,26.37,48.76
11/09/2012,16:00,1849.75,1862.00,1837.50,1849.75,2549324,3061897,27.58,51.22
11/12/2012,16:00,1849.25,1855.75,1846.50,1852.25,1138665,3047398,36.71,52.10
11/13/2012,16:00,1852.25,1860.25,1839.75,1845.00,1950603,3032864,27.25,51.81
11/14/2012,16:00,1847.25,1855.75,1823.50,1827.00,2448722,3074002,20.25,54.68
11/15/2012,16:00,1827.75,1833.00,1819.25,1825.25,2416674,3066032,19.85,53.94
11/16/2012,16:00,1825.50,1834.50,1814.25,1833.75,2605521,3048449,47.53,49.63
11/19/2012,16:00,1834.75,1859.75,1834.25,1856.50,1741462,3045985,66.94,48.73
11/20/2012,16:00,1854.00,1861.50,1848.00,1860.25,1548714,3066774,68.51,49.59
11/21/2012,16:00,1860.00,1863.75,1851.00,1862.25,1068642,3068623,69.55,49.63
11/23/2012,16:00,1865.75,1881.50,1861.25,1879.25,913304,3052902,74.38,49.39
11/26/2012,16:00,1877.25,1879.00,1869.00,1877.25,1220715,3055794,66.80,50.02
11/27/2012,16:00,1878.00,1881.75,1869.50,1871.50,1639215,3055499,46.82,49.87
11/28/2012,16:00,1871.50,1882.75,1857.00,1881.00,2128449,3036262,64.64,49.35
11/29/2012,16:00,1880.75,1892.50,1878.50,1889.75,1877829,3044851,71.40,49.65
11/30/2012,16:00,1885.50,1893.50,1883.75,1888.50,1686640,3037657,65.37,51.03
12/03/2012,16:00,1887.25,1898.00,1878.50,1881.00,1652126,3042657,40.58,51.63
12/04/2012,16:00,1880.00,1885.75,1875.50,1879.50,1619569,3043920,37.41,51.86
12/05/2012,16:00,1876.75,1888.75,1870.75,1882.25,2045099,3034762,53.60,51.99
12/06/2012,16:00,1880.50,1887.50,1878.00,1887.00,1382373,3026018,67.22,52.53
12/07/2012,16:00,1886.25,1896.25,1882.50,1890.00,1772166,2976776,71.45,53.62
12/10/2012,16:00,1890.00,1895.00,1884.75,1894.25,1136090,2965528,74.83,55.07
12/11/2012,16:00,1891.50,1908.25,1889.00,1905.50,1772202,2898050,77.97,57.90
12/12/2012,16:00,1905.25,1912.75,1899.75,1901.25,1833412,2787233,59.52,60.23
12/13/2012,16:00,1899.75,1905.50,1890.00,1892.25,967938,935496,39.03,62.00
12/14/2012,16:00,1890.75,1899.50,1886.00,1889.50,1689033,1453053,35.24,62.03
12/17/2012,16:00,1895.50,1909.25,1889.50,1907.25,2057385,1983093,69.25,54.50
12/18/2012,16:00,1908.50,1923.75,1905.50,1921.25,2497775,2346936,75.84,54.17
12/19/2012,16:00,1920.75,1926.25,1908.50,1913.25,2013922,2610354,56.87,53.48
12/20/2012,16:00,1909.25,1921.50,1907.50,1920.75,1647010,2743059,66.87,50.56
12/21/2012,16:00,1921.25,1921.50,1871.50,1906.25,2112856,2745802,41.60,47.45
12/24/2012,16:00,1904.25,1904.75,1897.75,1900.00,318126,2755660,35.77,47.63
12/26/2012,16:00,1904.25,1905.75,1891.00,1893.75,578176,2765655,31.11,47.38
12/27/2012,16:00,1893.50,1898.75,1876.25,1891.00,1470310,2781698,29.29,40.32
12/28/2012,16:00,1893.50,1897.00,1862.50,1864.25,1061849,2784835,22.67,42.94
12/31/2012,16:00,1868.50,1906.00,1863.75,1900.25,1480199,2755128,61.14,39.99
01/02/2013,16:00,1923.25,1938.25,1918.50,1937.25,1939767,2765822,73.39,44.18
01/03/2013,16:00,1936.25,1940.75,1930.25,1933.75,1598235,2768605,68.61,45.25
01/04/2013,16:00,1934.25,1943.25,1931.50,1938.00,1514786,2754086,71.04,46.82
01/07/2013,16:00,1940.50,1941.00,1931.00,1936.00,1199834,2764168,64.35,46.78
01/08/2013,16:00,1937.00,1937.25,1926.25,1932.50,1366996,2788837,51.58,47.01
01/09/2013,16:00,1931.75,1939.75,1931.50,1936.00,1193627,2777505,63.20,47.18
01/10/2013,16:00,1936.50,1950.50,1935.00,1947.25,1540850,2772956,75.87,50.37
01/11/2013,16:00,1950.00,1951.75,1942.50,1947.50,1150333,2775649,76.03,51.16
01/14/2013,16:00,1947.00,1951.50,1940.50,1944.50,1168502,2797558,55.98,51.55
01/15/2013,16:00,1945.25,1948.50,1936.75,1945.50,1324056,2830204,61.39,51.71
01/16/2013,16:00,1947.25,1949.25,1940.25,1945.75,1232690,2811077,63.27,52.67
01/17/2013,16:00,1945.25,1960.75,1940.75,1956.00,1745053,2855894,79.18,55.71
01/18/2013,16:00,1955.75,1961.25,1950.75,1959.25,1487277,2853060,80.16,56.54
01/22/2013,16:00,1963.25,1971.75,1955.25,1969.75,1474784,2928094,81.97,59.69
01/23/2013,16:00,1970.75,1971.50,1964.75,1970.50,1192172,2972476,82.07,63.89
01/24/2013,16:00,1963.50,1978.00,1963.00,1972.00,1828454,2945028,82.30,65.08
01/25/2013,16:00,1968.00,1979.50,1967.00,1976.00,1591858,2944510,82.82,65.74
01/28/2013,16:00,1976.00,1980.25,1971.50,1977.25,1206900,2939527,82.97,67.39
01/29/2013,16:00,1975.75,1986.00,1971.25,1985.25,1500028,2964345,83.81,70.82
01/30/2013,16:00,1985.50,1986.25,1973.75,1975.50,1798387,2983094,49.26,54.69
01/31/2013,16:00,1974.50,1980.25,1971.50,1973.50,1639166,2986380,45.23,54.57
02/01/2013,16:00,1976.25,1990.75,1976.00,1987.00,1779718,2952773,73.55,56.03
02/04/2013,16:00,1988.25,1988.75,1970.50,1973.75,1765571,2942926,47.13,55.15
02/05/2013,16:00,1972.75,1991.25,1972.50,1986.25,1741970,2964032,66.08,54.24
02/06/2013,16:00,1987.50,1990.50,1979.25,1987.00,1753717,2991919,67.10,51.40
02/07/2013,16:00,1987.50,1991.25,1974.75,1985.50,1960681,3000249,60.06,48.33
02/08/2013,16:00,1985.25,1995.25,1984.00,1992.75,1428025,3039366,74.89,50.18
02/11/2013,16:00,1993.75,1997.25,1990.00,1993.25,1229917,3024409,75.56,51.55
02/12/2013,16:00,1992.75,1999.25,1988.75,1996.50,1258561,3034816,79.49,52.71
02/13/2013,16:00,1998.00,2002.25,1993.25,1997.50,1269215,3040795,80.41,52.80
02/14/2013,16:00,1996.50,2001.00,1990.25,1998.75,1369303,3100819,81.50,52.30
02/15/2013,16:00,1999.00,2002.00,1991.50,1997.25,1732853,3133021,58.20,47.63
02/19/2013,16:00,1998.25,2009.25,1995.50,2008.25,1498369,3091729,80.91,48.78
02/20/2013,16:00,2009.00,2010.25,1986.75,1987.25,2018732,3098220,40.55,43.40
02/21/2013,16:00,1988.00,1990.00,1975.25,1981.25,2510874,3092934,36.18,42.38
02/22/2013,16:00,1982.50,1995.25,1982.25,1994.75,1763806,3098934,62.44,39.55
02/25/2013,16:00,1995.75,2004.75,1962.00,1967.50,3093507,3122471,35.68,39.59
02/26/2013,16:00,1965.75,1978.00,1963.00,1972.75,2933833,3129679,44.92,38.89
02/27/2013,16:00,1973.50,1999.50,1970.25,1996.00,2458935,3104677,68.31,37.32
02/28/2013,16:00,1996.50,2004.75,1989.00,1993.50,2199825,3042309,63.15,36.98
03/01/2013,16:00,1992.75,1999.25,1979.75,1996.75,2545008,2999850,67.34,35.87
03/04/2013,16:00,1995.00,2007.75,1987.25,2006.00,1980880,2963953,75.27,35.54
